src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp,flow_duration,packet_rate
5,10,59537,443,0,0.6637228062889089,2025-06-16 09:57:16.718278885,0.34069754421851545,-0.37499896039456576
5,10,59537,443,0,0.6637228062889089,2025-06-16 09:57:16.718278885,0.34069754421851545,-0.37499896039456576
5,10,59537,443,0,0.6637228062889089,2025-06-16 09:57:16.718278885,0.34069754421851545,-0.37499896039456576
5,10,59537,443,0,0.2510748485075385,2025-06-16 09:57:16.718278885,0.34069754421851545,-0.37499896039456576
14,5,443,59537,0,-0.5541807688848047,2025-06-16 09:57:16.718537092,0.5249567517042651,-0.38713015587482863
5,10,59537,443,0,-0.6480058012280302,2025-06-16 09:57:16.761607885,0.34069754421851545,-0.37499896039456576
5,15,51249,443,1,-0.5915285972932731,2025-06-16 09:57:16.961261034,0.13837452872330774,-0.41798417645540914
14,5,443,59537,0,-0.6425402653633763,2025-06-16 09:57:16.989473104,0.5249567517042651,-0.38713015587482863
14,5,443,59537,0,-0.6425402653633763,2025-06-16 09:57:16.989473104,0.5249567517042651,-0.38713015587482863
14,5,443,59537,0,-0.222604926429134,2025-06-16 09:57:16.991775990,0.5249567517042651,-0.38713015587482863
5,10,59537,443,0,-0.6480058012280302,2025-06-16 09:57:16.991883039,0.34069754421851545,-0.37499896039456576
5,10,59537,443,0,-0.6261436577694145,2025-06-16 09:57:16.992336988,0.34069754421851545,-0.37499896039456576
5,10,59537,443,0,-0.6480058012280302,2025-06-16 09:57:16.992434978,0.34069754421851545,-0.37499896039456576
17,5,443,51249,1,-0.6161235086842157,2025-06-16 09:57:17.011288881,0.13829671788755155,-0.4179838682709651
14,5,443,59537,0,-0.6480058012280302,2025-06-16 09:57:17.275012016,0.5249567517042651,-0.38713015587482863
5,14,54244,1900,1,-0.534140470714407,2025-06-16 09:57:17.461345911,0.4383987186430587,-0.4189086298350165
5,11,59538,443,0,-0.6370747294987223,2025-06-16 09:57:17.632323027,-0.7941788925675176,0.7922781926603847
15,5,443,59538,0,-0.6334310389222865,2025-06-16 09:57:17.691307068,-0.7974473974428906,-0.10050737772447149
5,11,59538,443,0,-0.6480058012280302,2025-06-16 09:57:17.691442013,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,0.6600791157124729,2025-06-16 09:57:17.692023993,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,-0.3136971908400325,2025-06-16 09:57:17.692023993,-0.7941788925675176,0.7922781926603847
15,5,443,59538,0,-0.6388965747869403,2025-06-16 09:57:17.772171021,-0.7974473974428906,-0.10050737772447149
15,5,443,59538,0,0.6637228062889089,2025-06-16 09:57:17.772171021,-0.7974473974428906,-0.10050737772447149
15,5,443,59538,0,0.6637228062889089,2025-06-16 09:57:17.772171021,-0.7974473974428906,-0.10050737772447149
15,5,443,59538,0,-0.08232283923635021,2025-06-16 09:57:17.772171021,-0.7974473974428906,-0.10050737772447149
5,11,59538,443,0,-0.6480058012280302,2025-06-16 09:57:17.772291899,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,-0.5897067520050551,2025-06-16 09:57:17.772876978,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,-0.5642009179700035,2025-06-16 09:57:17.773056030,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,0.013324038395093265,2025-06-16 09:57:17.773231030,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,0.6600791157124729,2025-06-16 09:57:17.773329020,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,0.6600791157124729,2025-06-16 09:57:17.773329020,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,0.6600791157124729,2025-06-16 09:57:17.773329020,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,0.6600791157124729,2025-06-16 09:57:17.773329020,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,0.6600791157124729,2025-06-16 09:57:17.773329020,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,0.6600791157124729,2025-06-16 09:57:17.773329020,-0.7941788925675176,0.7922781926603847
5,11,59538,443,0,0.6600791157124729,2025-06-16 09:57:17.773329020,-0.7941788925675176,0.7922781926603847
